LineId,Content,EventId,EventTemplate
132,data TLB error interrupt,E55,data TLB error interrupt
133,data TLB error interrupt,E55,data TLB error interrupt
134,data TLB error interrupt,E55,data TLB error interrupt
135,data TLB error interrupt,E55,data TLB error interrupt
136,data TLB error interrupt,E55,data TLB error interrupt
137,data TLB error interrupt,E55,data TLB error interrupt
138,data TLB error interrupt,E55,data TLB error interrupt
139,data TLB error interrupt,E55,data TLB error interrupt
140,data TLB error interrupt,E55,data TLB error interrupt
141,data TLB error interrupt,E55,data TLB error interrupt
142,data TLB error interrupt,E55,data TLB error interrupt
143,data TLB error interrupt,E55,data TLB error interrupt
144,data TLB error interrupt,E55,data TLB error interrupt
145,data TLB error interrupt,E55,data TLB error interrupt
146,data TLB error interrupt,E55,data TLB error interrupt
147,data TLB error interrupt,E55,data TLB error interrupt
148,data TLB error interrupt,E55,data TLB error interrupt
149,data TLB error interrupt,E55,data TLB error interrupt
150,data TLB error interrupt,E55,data TLB error interrupt
151,data TLB error interrupt,E55,data TLB error interrupt
152,data TLB error interrupt,E55,data TLB error interrupt
153,data TLB error interrupt,E55,data TLB error interrupt
154,data TLB error interrupt,E55,data TLB error interrupt
155,data TLB error interrupt,E55,data TLB error interrupt
156,data TLB error interrupt,E55,data TLB error interrupt
157,data TLB error interrupt,E55,data TLB error interrupt
158,data TLB error interrupt,E55,data TLB error interrupt
159,data TLB error interrupt,E55,data TLB error interrupt
160,data TLB error interrupt,E55,data TLB error interrupt
161,data TLB error interrupt,E55,data TLB error interrupt
162,data TLB error interrupt,E55,data TLB error interrupt
163,data TLB error interrupt,E55,data TLB error interrupt
164,"CE sym 10, at 0x08d10580, mask 0x08",E18,"CE sym <*>, at <*>, mask <*>"
165,ciod: Message code 0 is not 51 or 4294967295,E38,ciod: Message code <*> is not <*> or <*>
166,data storage interrupt,E52,data storage interrupt
167,data storage interrupt,E52,data storage interrupt
168,data storage interrupt,E52,data storage interrupt
169,data storage interrupt,E52,data storage interrupt
170,data storage interrupt,E52,data storage interrupt
171,data storage interrupt,E52,data storage interrupt
172,data storage interrupt,E52,data storage interrupt
173,data storage interrupt,E52,data storage interrupt
174,instruction address: 0x00004ed8,E76,instruction address: <*>
175,instruction address: 0x00004ed8,E76,instruction address: <*>
176,instruction address: 0x00004ed8,E76,instruction address: <*>
177,instruction address: 0x00004ed8,E76,instruction address: <*>
178,instruction address: 0x00004ed8,E76,instruction address: <*>
179,instruction address: 0x00004ed8,E76,instruction address: <*>
180,instruction address: 0x00004ed8,E76,instruction address: <*>
181,generating core.2522,E67,generating core.<*>
182,generating core.1711,E67,generating core.<*>
183,generating core.2332,E67,generating core.<*>
184,generating core.4505,E67,generating core.<*>
185,generating core.1521,E67,generating core.<*>
186,data storage interrupt,E52,data storage interrupt
187,data storage interrupt,E52,data storage interrupt
188,data storage interrupt,E52,data storage interrupt
189,data storage interrupt,E52,data storage interrupt
190,data storage interrupt,E52,data storage interrupt
191,data storage interrupt,E52,data storage interrupt
192,data storage interrupt,E52,data storage interrupt
193,data storage interrupt,E52,data storage interrupt
194,instruction address: 0x00004ed8,E76,instruction address: <*>
195,instruction address: 0x00004ed8,E76,instruction address: <*>
196,instruction address: 0x00004ed8,E76,instruction address: <*>
197,instruction address: 0x00004ed8,E76,instruction address: <*>
198,instruction address: 0x00004ed8,E76,instruction address: <*>
199,instruction address: 0x00004ed8,E76,instruction address: <*>
200,instruction address: 0x00004ed8,E76,instruction address: <*>
201,instruction address: 0x00004ed8,E76,instruction address: <*>
202,data storage interrupt,E52,data storage interrupt
203,instruction address: 0x00004ed8,E76,instruction address: <*>
204,instruction address: 0x00004ed8,E76,instruction address: <*>
205,data address: 0x00000002,E50,data address: <*>
206,data address: 0x00000002,E50,data address: <*>
207,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>
208,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>
209,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
210,data storage interrupt,E52,data storage interrupt
211,data storage interrupt,E52,data storage interrupt
212,data storage interrupt,E52,data storage interrupt
213,data storage interrupt,E52,data storage interrupt
214,data storage interrupt,E52,data storage interrupt
215,instruction address: 0x00004ed8,E76,instruction address: <*>
216,data storage interrupt,E52,data storage interrupt
217,instruction address: 0x00004ed8,E76,instruction address: <*>
218,data storage interrupt,E52,data storage interrupt
219,data address: 0x00000002,E50,data address: <*>
220,data storage interrupt,E52,data storage interrupt
221,data address: 0x00000002,E50,data address: <*>
222,data address: 0x00000002,E50,data address: <*>
223,data storage interrupt,E52,data storage interrupt
224,data address: 0x00000002,E50,data address: <*>
225,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>
226,data storage interrupt,E52,data storage interrupt
227,data storage interrupt,E52,data storage interrupt
228,data storage interrupt,E52,data storage interrupt
229,data storage interrupt,E52,data storage interrupt
230,data address: 0x00000002,E50,data address: <*>
231,instruction address: 0x00004ed8,E76,instruction address: <*>
232,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
233,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
234,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
235,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
236,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
237,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
238,data address: 0x00000002,E50,data address: <*>
239,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
240,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>
241,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>
242,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>
243,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>
244,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
245,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
246,program interrupt: privileged instruction...0,E103,program interrupt: privileged instruction...<*>
247,program interrupt: privileged instruction...0,E103,program interrupt: privileged instruction...<*>
248,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
249,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>
250,store operation.............................1,E116,store operation.............................<*>
251,store operation.............................1,E116,store operation.............................<*>
252,machine state register: 0x00002000,E85,machine state register: <*>
253,data store interrupt caused by icbi.........0,E54,data store interrupt caused by icbi.........<*>
254,"problem state (0=sup,1=usr).......0",E97,"problem state (<*>=sup,<*>=usr).......<*>"
255,data store interrupt caused by icbi.........0,E54,data store interrupt caused by icbi.........<*>
256,data store interrupt caused by icbi.........0,E54,data store interrupt caused by icbi.........<*>
257,floating point instr. enabled.....1,E62,floating point instr. enabled.....<*>
258,floating point instr. enabled.....1,E62,floating point instr. enabled.....<*>
259,floating point instr. enabled.....1,E62,floating point instr. enabled.....<*>
260,auxiliary processor.........................0,E15,auxiliary processor.........................<*>
261,machine check enable..............0,E83,machine check enable..............<*>
262,machine check enable..............0,E83,machine check enable..............<*>
263,floating pt ex mode 0 enable......0,E63,floating pt ex mode <*> enable......<*>
264,program interrupt: unimplemented operation..0,E105,program interrupt: unimplemented operation..<*>
265,debug interrupt enable............0,E57,debug interrupt enable............<*>
266,floating pt ex mode 1 enable......0,E63,floating pt ex mode <*> enable......<*>
267,byte ordering exception.....................0,E16,byte ordering exception.....................<*>
268,byte ordering exception.....................0,E16,byte ordering exception.....................<*>
269,data address space................0,E49,data address space................<*>
270,data address space................0,E49,data address space................<*>
271,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>
272,core configuration register: 0x00002000,E43,core configuration register: <*>
273,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>
274,program interrupt: fp cr update.............0,E100,program interrupt: fp cr update.............<*>
275,guaranteed instruction cache block touch.0,E69,guaranteed instruction cache block touch.<*>
276,guaranteed instruction cache block touch.0,E69,guaranteed instruction cache block touch.<*>
277,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
278,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
279,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
280,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
281,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
282,force load/store alignment...............0,E64,force load/store alignment...............<*>
283,icache prefetch depth....................0,E71,icache prefetch depth....................<*>
284,machine state register: 0x00002000,E85,machine state register: <*>
285,machine state register: 0x00002000,E85,machine state register: <*>
286,icache prefetch threshold................0,E72,icache prefetch threshold................<*>
287,icache prefetch threshold................0,E72,icache prefetch threshold................<*>
288,machine state register: 0x00002000,E85,machine state register: <*>
289,wait state enable.................0,E120,wait state enable.................<*>
290,critical input interrupt enable...0,E48,critical input interrupt enable...<*>
291,"problem state (0=sup,1=usr).......0",E97,"problem state (<*>=sup,<*>=usr).......<*>"
292,"problem state (0=sup,1=usr).......0",E97,"problem state (<*>=sup,<*>=usr).......<*>"
293,floating point instr. enabled.....1,E62,floating point instr. enabled.....<*>
294,special purpose registers:,E115,special purpose registers:
295,lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,E79,lr:<*> cr:<*> xer:<*> ctr:<*>
296,rts internal error,E107,rts internal error
297,floating pt ex mode 0 enable......0,E63,floating pt ex mode <*> enable......<*>
298,floating pt ex mode 0 enable......0,E63,floating pt ex mode <*> enable......<*>
299,debug wait enable.................0,E58,debug wait enable.................<*>
300,floating pt ex mode 1 enable......0,E63,floating pt ex mode <*> enable......<*>
301,instruction address space.........0,E75,instruction address space.........<*>
302,data address space................0,E49,data address space................<*>
303,data address space................0,E49,data address space................<*>
304,data address space................0,E49,data address space................<*>
305,core configuration register: 0x00002000,E43,core configuration register: <*>
306,core configuration register: 0x00002000,E43,core configuration register: <*>
307,core configuration register: 0x00002000,E43,core configuration register: <*>
308,core configuration register: 0x00002000,E43,core configuration register: <*>
309,core configuration register: 0x00002000,E43,core configuration register: <*>
310,core configuration register: 0x00002000,E43,core configuration register: <*>
311,disable store gathering..................0,E59,disable store gathering..................<*>
312,disable store gathering..................0,E59,disable store gathering..................<*>
313,disable store gathering..................0,E59,disable store gathering..................<*>
314,generating core.42,E67,generating core.<*>
315,total of 1 ddr error(s) detected and corrected,E118,total of <*> ddr error(s) detected and corrected
316,generating core.145,E67,generating core.<*>
317,instruction cache parity error corrected,E77,instruction cache parity error corrected
318,instruction cache parity error corrected,E77,instruction cache parity error corrected
319,instruction cache parity error corrected,E77,instruction cache parity error corrected
320,instruction cache parity error corrected,E77,instruction cache parity error corrected
321,instruction cache parity error corrected,E77,instruction cache parity error corrected
322,instruction cache parity error corrected,E77,instruction cache parity error corrected
323,generating core.1978,E67,generating core.<*>
324,generating core.2040,E67,generating core.<*>
325,generating core.15,E67,generating core.<*>
326,instruction cache parity error corrected,E77,instruction cache parity error corrected
327,instruction cache parity error corrected,E77,instruction cache parity error corrected
328,instruction cache parity error corrected,E77,instruction cache parity error corrected
329,instruction cache parity error corrected,E77,instruction cache parity error corrected
330,instruction cache parity error corrected,E77,instruction cache parity error corrected
331,instruction cache parity error corrected,E77,instruction cache parity error corrected
332,instruction cache parity error corrected,E77,instruction cache parity error corrected
333,generating core.16218,E67,generating core.<*>
334,instruction cache parity error corrected,E77,instruction cache parity error corrected
335,instruction cache parity error corrected,E77,instruction cache parity error corrected
336,generating core.8531,E67,generating core.<*>
337,generating core.2961,E67,generating core.<*>
338,generating core.15966,E67,generating core.<*>
339,generating core.42,E67,generating core.<*>
340,generating core.93,E67,generating core.<*>
341,generating core.2605,E67,generating core.<*>
342,generating core.6037,E67,generating core.<*>
343,generating core.886,E67,generating core.<*>
344,generating core.3053,E67,generating core.<*>
345,generating core.2790,E67,generating core.<*>
346,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>
347,instruction cache parity error corrected,E77,instruction cache parity error corrected
348,generating core.1488,E67,generating core.<*>
349,"CE sym 2, at 0x0b85f680, mask 0x0e",E18,"CE sym <*>, at <*>, mask <*>"
350,generating core.2186,E67,generating core.<*>
351,generating core.978,E67,generating core.<*>
352,generating core.2808,E67,generating core.<*>
353,generating core.2486,E67,generating core.<*>
354,generating core.334,E67,generating core.<*>
355,generating core.5401,E67,generating core.<*>
356,generating core.14418,E67,generating core.<*>
357,generating core.2558,E67,generating core.<*>
358,generating core.9785,E67,generating core.<*>
359,generating core.4614,E67,generating core.<*>
360,generating core.7615,E67,generating core.<*>
361,generating core.15935,E67,generating core.<*>
362,"ciod: Error loading /home/draeger/testQboxhang-nozerobytebug-nosleepyescomm: invalid or missing program image, No such file or directory",E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory"
363,ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,E23,ciod: Error creating node map from file <*>: No child processes
364,"CE sym 0, at 0x1b858280, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>"
365,generating core.8089,E67,generating core.<*>
366,generating core.4660,E67,generating core.<*>
367,generating core.721,E67,generating core.<*>
368,generating core.5287,E67,generating core.<*>
369,generating core.783,E67,generating core.<*>
370,"1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 1",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
371,instruction cache parity error corrected,E77,instruction cache parity error corrected
372,"ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory",E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory"
373,instruction cache parity error corrected,E77,instruction cache parity error corrected
374,199680 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
375,1969920 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
376,2576000 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
377,2576000 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
378,6182400 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
379,6182400 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
380,6182400 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
381,3091200 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
382,3091200 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
383,3091200 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
384,"CE sym 12, at 0x1b786f60, mask 0x04",E18,"CE sym <*>, at <*>, mask <*>"
385,"CE sym 0, at 0x1b8584e0, mask 0x80",E18,"CE sym <*>, at <*>, mask <*>"
386,"CE sym 23, at 0x03f89c00, mask 0x10",E18,"CE sym <*>, at <*>, mask <*>"
387,23431872 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
388,259966605 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
389,255244071 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
390,259822751 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
391,generating core.24721,E67,generating core.<*>
392,generating core.4184,E67,generating core.<*>
393,generating core.58109,E67,generating core.<*>
394,generating core.9881,E67,generating core.<*>
395,generating core.19579,E67,generating core.<*>
396,generating core.4501,E67,generating core.<*>
397,generating core.50230,E67,generating core.<*>
398,generating core.62516,E67,generating core.<*>
399,generating core.27921,E67,generating core.<*>
400,generating core.16830,E67,generating core.<*>
401,generating core.9369,E67,generating core.<*>
402,generating core.10140,E67,generating core.<*>
403,generating core.37749,E67,generating core.<*>
404,generating core.9654,E67,generating core.<*>
405,generating core.56155,E67,generating core.<*>
406,generating core.40250,E67,generating core.<*>
407,generating core.45353,E67,generating core.<*>
408,generating core.9578,E67,generating core.<*>
409,generating core.14856,E67,generating core.<*>
410,generating core.62468,E67,generating core.<*>
411,generating core.38415,E67,generating core.<*>
412,generating core.39138,E67,generating core.<*>
413,generating core.10394,E67,generating core.<*>
414,generating core.41347,E67,generating core.<*>
415,generating core.7619,E67,generating core.<*>
416,generating core.54486,E67,generating core.<*>
417,generating core.22421,E67,generating core.<*>
418,generating core.18261,E67,generating core.<*>
419,generating core.58616,E67,generating core.<*>
420,generating core.47736,E67,generating core.<*>
421,generating core.25048,E67,generating core.<*>
422,generating core.58777,E67,generating core.<*>
423,generating core.49137,E67,generating core.<*>
424,generating core.42553,E67,generating core.<*>
425,generating core.2109,E67,generating core.<*>
426,generating core.718,E67,generating core.<*>
427,generating core.10752,E67,generating core.<*>
428,generating core.323,E67,generating core.<*>
429,"ciod: Error loading /home/glosli/src/ddcMD/ddcMD/1.1.13/ddcMDbglV: invalid or missing program image, No such file or directory",E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory"
430,"CE sym 5, at 0x11042a80, mask 0x04",E18,"CE sym <*>, at <*>, mask <*>"
431,instruction cache parity error corrected,E77,instruction cache parity error corrected
432,generating core.21112,E67,generating core.<*>
433,program interrupt,E98,program interrupt
434,generating core.28370,E67,generating core.<*>
435,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
436,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
437,program interrupt: privileged instruction...0,E103,program interrupt: privileged instruction...<*>
438,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>
439,data store interrupt caused by icbi.........0,E54,data store interrupt caused by icbi.........<*>
440,data store interrupt caused by icbi.........0,E54,data store interrupt caused by icbi.........<*>
441,auxiliary processor.........................0,E15,auxiliary processor.........................<*>
442,auxiliary processor.........................0,E15,auxiliary processor.........................<*>
443,auxiliary processor.........................0,E15,auxiliary processor.........................<*>
444,program interrupt: unimplemented operation..0,E105,program interrupt: unimplemented operation..<*>
445,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>
446,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>
447,generating core.14700,E67,generating core.<*>
448,program interrupt,E98,program interrupt
449,program interrupt,E98,program interrupt
450,instruction address: 0x0062fe04,E76,instruction address: <*>
451,exception syndrome register: 0x08000000,E61,exception syndrome register: <*>
452,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
453,program interrupt: privileged instruction...0,E103,program interrupt: privileged instruction...<*>
454,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>
455,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>
456,auxiliary processor.........................0,E15,auxiliary processor.........................<*>
457,"CE sym 0, at 0x1b8594e0, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>"
458,Node card is not fully functional,E90,Node card is not fully functional
459,"CE sym 10, at 0x08e70580, mask 0x08",E18,"CE sym <*>, at <*>, mask <*>"
460,generating core.1786,E67,generating core.<*>
461,generating core.26918,E67,generating core.<*>
462,generating core.10125,E67,generating core.<*>
463,generating core.4230,E67,generating core.<*>
464,generating core.179,E67,generating core.<*>
465,generating core.1177,E67,generating core.<*>
466,generating core.32693,E67,generating core.<*>
467,generating core.7151,E67,generating core.<*>
468,generating core.7023,E67,generating core.<*>
469,344040 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
470,344040 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
471,344040 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
472,generating core.29308,E67,generating core.<*>
473,generating core.2586,E67,generating core.<*>
474,generating core.6040,E67,generating core.<*>
475,generating core.16904,E67,generating core.<*>
476,generating core.26186,E67,generating core.<*>
477,generating core.26156,E67,generating core.<*>
478,generating core.2112,E67,generating core.<*>
479,generating core.23659,E67,generating core.<*>
480,generating core.1605,E67,generating core.<*>
481,generating core.16483,E67,generating core.<*>
482,generating core.257,E67,generating core.<*>
483,generating core.18751,E67,generating core.<*>
484,generating core.22783,E67,generating core.<*>
485,generating core.8021,E67,generating core.<*>
486,generating core.10734,E67,generating core.<*>
487,generating core.3613,E67,generating core.<*>
488,generating core.1916,E67,generating core.<*>
489,generating core.4246,E67,generating core.<*>
490,generating core.7777,E67,generating core.<*>
491,generating core.5935,E67,generating core.<*>
492,generating core.8691,E67,generating core.<*>
493,generating core.5512,E67,generating core.<*>
494,generating core.1123,E67,generating core.<*>
495,generating core.1641,E67,generating core.<*>
496,"CE sym 0, at 0x1b858ca0, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>"
497,ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,E21,ciod: Error creating node map from file <*>: Bad file descriptor
498,"CE sym 0, at 0x1b858280, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>"
499,"CE sym 22, at 0x049af800, mask 0x02",E18,"CE sym <*>, at <*>, mask <*>"
500,generating core.1165,E67,generating core.<*>
501,generating core.23615,E67,generating core.<*>
502,generating core.865,E67,generating core.<*>
503,generating core.1626,E67,generating core.<*>
504,generating core.16594,E67,generating core.<*>
505,generating core.30586,E67,generating core.<*>
506,generating core.18540,E67,generating core.<*>
