Content,EventTemplate,Variables
[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Took 1.02 seconds to destroy the instance on the hypervisor.,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.,0
00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed,<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> CSI Transaction @<*> destroyed,0
handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),handle_will_sleep_auth_and_shield_windows: Reordering authw <*>(<*>) (lock state: <*>),0
ARPT: 770786.961436: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: <*>.<*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,0
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*>.<*> <*> to complete, <*> reads >= <*> sec.",0
Cocoa scripting error for '0x02cb000d': four character codes must be four characters long.,Cocoa scripting error for '<*>': four character codes must be four characters long.,0
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,0
ARPT: 770605.092581: ARPT: Wake Reason: Wake on Scan offload,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on Scan offload,0
File Output Committer Algorithm version is 1,File Output Committer Algorithm version is <*>,0
hibernate_teardown completed - discarded 93932,hibernate_teardown completed - discarded <*>,0
ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
wait state enable.................0,wait state enable.................<*>,0
network changed: v4(en0!:10.105.162.105) DNS+ Proxy+ SMB,network changed: <*>(<*>!:<*>) DNS+ Proxy+ SMB,0
3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,<*> L3 EDRAM error(s) (dcr <*>) detected and corrected,0
"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""","[Accounts] Failed to update account with identifier <*>-<*>-<*>-<*>-<*>, error: Error Domain=ABAddressBookErrorDomain Code=<*> ""(null)""",0
"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)","device_generate_desktop_screenshot: authw <*>(<*>), shield <*>(<*>)",0
extension com.apple.ncplugin.WorldClock -> (null),extension com.apple.ncplugin.WorldClock -> (null),0
Internal name did not resolve to internal address!,Internal name did not resolve to internal address!,0
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],0
AppleCamIn::systemWakeCall - messageType = 0xE0000320,AppleCamIn::systemWakeCall - messageType = <*>,0
store operation.............................1,store operation.............................<*>,0
"screen status unknown,think screen on","screen status unknown,think screen on",0
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x8800 ****,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,0
Remoting started; listening on addresses :[akka.tcp://sparkExecutorActorSystem@mesos-slave-07:55904],Remoting started; listening on addresses :[akka.tcp://<*>],0
Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[],0
[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,0
debug wait enable.................0,debug wait enable.................<*>,0
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],0
"pages 1418325, wire 548641, act 438090, inact 2, cleaned 0 spec 12, zf 30, throt 0, compr 254881, xpmapped 40000","pages <*>, wire <*>, act <*>, inact <*>, cleaned <*> spec <*>, zf <*>, throt <*>, compr <*>, xpmapped <*>",0
"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)","VDCAssistant:  Found a camera (<*>) , but was not able to start it up (<*> -- (os/kern) successful)",0
Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,Sandbox: <*>(<*>) deny(<*>) file-read-data /private/etc/hosts,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,0
CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService::setStreamEventHandler Registered for notification callback.,0
"Scavenge: Completed, disposition: 0X1","Scavenge: Completed, disposition: <*>",0
disable store gathering..................0,disable store gathering..................<*>,0
insertHiHealthData() checkAppType  0 appID = 1,insertHiHealthData() checkAppType  <*> appID = <*>,0
"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s","hibernate_machine_init pagesDone <*> sum2 <*>, time: <*> ms, disk(<*>) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s",0
Link error on broadcast tree Interconnect-1T00:00:2:0,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,0
Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,Loaded Servicing Stack <*> with Core: <*>\cbscore.dll,0
"Block broadcast_40 stored as values in memory (estimated size 9.9 KB, free 884.2 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)",0
Session: 11152_142416105 initialized by client SPP.,Session: <*>_<*> initialized by client SPP.,0
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,0
"RTC: Maintenance 2017/7/7 17:31:21, sleep 2017/7/7 17:18:49","RTC: Maintenance <*>/<*>/<*> <*>:<*>:<*>, sleep <*>/<*>/<*> <*>:<*>:<*>",0
Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,0
"While synchronizing instance power states, found 1 instances in the database and 0 instances on the hypervisor.","While synchronizing instance power states, found <*> instances in the database and <*> instances on the hypervisor.",0
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,0
icache prefetch depth....................0,icache prefetch depth....................<*>,0
machine check enable..............0,machine check enable..............<*>,0
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: <*>,0
risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,0
"PM response took 113 ms (24144, WeChat)","PM response took <*> ms (<*>, WeChat)",0
"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",0
"CCFile::captureLog Received Capture notice id: 1499133420.914478, reason = DeauthInd:sts:0_rsn:7","CCFile::captureLog Received Capture notice id: <*>, reason = DeauthInd:sts:<NUM>_rsn:<NUM>",0
"ARPT: 740631.402908: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5802,","ARPT: <*>.<*>: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': <*>,",0
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0
ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,ciod: Z coordinate <*> exceeds physical dimension <*> at line <*> of node map file /<*>,0
"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.","CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=<*> in environment to log backtraces.",0
"2017-07-03 10:40:41.730 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:0x10062de70 ticketStore=<KSPersistentTicketStore:0x1005206e0 store=<KSKeyedPersistentStore:0x1005282c0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100510480 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x10062e060 delegate=<KSUpdateEngine:0x10062de70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x10062d2d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:<*> ticketStore=<KSPersistentTicketStore:<*> store=<KSKeyedPersistentStore:<*> path=<*> lockFile=<KSLockFile:<*> path=<*> locked=NO > >> processor=<KSActionProcessor:<*> delegate=<KSUpdateEngine:<*>> isProcessing=NO actionsCompleted=<*> progress=<*>.<*> errors=<*> currentActionErrors=<*> events=<*> currentActionEvents=<*> actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:<*> path=<*> errors=<*> >,0
Startup processing thread terminated normally,Startup processing thread terminated normally,0
hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,hibernate_rebuild_pmap_structs done: last_valid_compact_indx <*>,0
"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",0
checkInsertStatus stepStatSum or calorieStatSum is enough,checkInsertStatus stepStatSum or calorieStatSum is enough,0
11:20:51.293 : BTLE discovered device with hash <01faa200 00000000 0000>,<*>:<*>:<*>.<*> : BTLE discovered device with hash <<*> <*> <*>>,0
checkInsertStatus stepSum or calorieSum is enough,checkInsertStatus stepSum or calorieSum is enough,0
"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent","Service ""com.apple.xpc.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",0
"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005","saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>",0
Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup com.apple.networkd,Sandbox: <*>(<*>) deny(<*>) mach-lookup <*>,0
Idle processing thread terminated normally,Idle processing thread terminated normally,0
NIFF: node node-144 has detected an available network connection on network 10.96.0.0 via interface scip0,NIFF: node node-<*> has detected an available network connection on network <*> via interface scip0,0
"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",0
Wake reason: EC.SleepTimer (SleepTimer),Wake reason: EC.SleepTimer (SleepTimer),0
instruction cache parity error corrected,instruction cache parity error corrected,0
-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications,0
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,objc[<*>]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,0
"00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218","<*> Created NT transaction (seq <*>) result <*>, handle @<*>",0
tcp_connection_tls_session_error_callback_imp 2515 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,0
"bitmap_size 0x7f0fc, previewSize 0x4028, writing 485676 pages @ 0x97144","bitmap_size <*>, previewSize <*>, writing <*> pages @ <*>",0
"2017-07-06 00:30:37.071 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.","<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.",0
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fb7f0035dc0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",0
"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )","hostControllerOnline - Number of Paired devices = <*>, List of Paired devices = ( ""<*>-<*>-<*>-<*>-<*>-<*>"" )",0
machine check: i-fetch......................0,machine check: i-fetch......................<*>,0
tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:<*>@<*> failed: [<*>] Network is unreachable,0
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,0
data address space................0,data address space................<*>,0
"mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap","mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap",0
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,0
0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,<*> ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=<*>,0
"saveHealthDetailData() deviceID = 2,clientID=1,id=1","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>",0
ARPT: 728046.456828: wl0: setup_keepalive: Local IP: 10.142.108.38,ARPT: <*>.<*>: wl0: setup_keepalive: Local IP: <*>,0
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951214ca0>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>>.,0
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Took 20.22 seconds to build instance.,[instance: <*>] Took <*>.<*> seconds to build instance.,0
SQM: Requesting upload of all unsent reports.,SQM: Requesting upload of all unsent reports.,0
"ARPT: 784053.579480: wl0: setup_keepalive: Local port: 59927, Remote port: 443","ARPT: <*>.<*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>",0
[client 222.166.160.184] Directory index forbidden by rule: /var/www/html/,[client <*>] Directory index forbidden by rule: <*>,0
"problem state (0=sup,1=usr).......0","problem state (<*>=sup,<*>=usr).......<*>",0
uploadStaticsToDB failed message=true,uploadStaticsToDB failed message=true,0
vm_compressor_fastwake_warmup completed - took 12461 msecs,vm_compressor_fastwake_warmup completed - took <*> msecs,0
Error in CoreDragRemoveReceiveHandler: -1856,Error in CoreDragRemoveReceiveHandler: <*>,0
ARPT: 785104.988856: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*>.<*>: AirPort_<*>::syncPowerState: WWEN[enabled],0
0000000a Performing 1 operations; 1 are not lock/unlock and follow:,<*> Performing <*> operations; <*> are not lock/unlock and follow:,0
"5 ddr error(s) detected and corrected on rank 0, symbol 28 over 2946 seconds","<*> ddr error(s) detected and corrected on rank <*>, symbol <*> over <*> seconds",0
"2017-07-07 01:47:40.090 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771""","<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""<*>""",0
Creating event network-vif-plugged:1771f0af-aae8-4b03-97c9-a7bc9c5e4bb7 for instance faf974ea-cba5-4e1b-93f4-3a3bc606006f,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>,0
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.}",0
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.,0
[00:28:42.167] (Fig) signalled err=-12871,[<*>:<*>:<*>.<*>] (Fig) signalled err=<*>,0
[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,0
"Opened file /var/vm/sleepimage, size 1073741824, extents 3, maxio 2000000 ssd 1","Opened file <*>, size <*>, extents <*>, maxio <*> ssd <*>",0
ciod: pollControlDescriptors: Detected the debugger died.,ciod: pollControlDescriptors: Detected the debugger died.,0
ciod: generated 128 core files for program /g/g24/germann2/SPaSM_mini/MEAM/r13,ciod: generated <*> core files for program <*>,0
"hibernate_alloc_pages act 107794, inact 10088, anon 460, throt 0, spec 58021, wire 572831, wireinit 39927","hibernate_alloc_pages act <*>, inact <*>, anon <*>, throt <*>, spec <*>, wire <*>, wireinit <*>",0
