Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 4166 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 4530 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 4192 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 4299 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3552 3391 **** 3515 3497 )
Fan speeds ( 3552 3552 3391 **** 3515 3497 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 4272 3497 3479 )
Fan speeds ( 3534 3534 3375 4470 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 4115 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Command has been aborted
power/control problem
Link error
Link error
Link error
Link error
Link in reset
Link error
Link error
Link error
Link error
Link error
Link in reset
Link ok
Link error on broadcast tree Interconnect-0T00:00:2:1
Link error on broadcast tree Interconnect-1T00:00:3:6
Link error on broadcast tree Interconnect-1T00:00:2:0
Link error on broadcast tree Interconnect-1T00:00:2:0
ServerFileSystem: ServerFileSystem domain root14_local is full
ServerFileSystem: ServerFileSystem domain root10_local is full
ServerFileSystem: ServerFileSystem domain root22_local is full
ServerFileSystem: ServerFileSystem domain root13_local is full
ServerFileSystem: ServerFileSystem domain root26_tmp is full
ServerFileSystem: ServerFileSystem domain root7_local is full
ServerFileSystem: ServerFileSystem domain root1_local is full
ServerFileSystem: ServerFileSystem domain root22_local is full
ServerFileSystem: ServerFileSystem domain root3_local is full
ServerFileSystem: ServerFileSystem domain root25_local is full
ServerFileSystem: ServerFileSystem domain root26_local is full
ServerFileSystem: ServerFileSystem domain root22_local is full
ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-160
ClusterFileSystem: ServerFileSystem domain root3_domain is no longer served by node node-128
ClusterFileSystem: ServerFileSystem domain root9_domain is no longer served by node node-224
ClusterFileSystem: ServerFileSystem domain root10_domain is no longer served by node node-224
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-0
ClusterFileSystem: ServerFileSystem domain root26_domain is no longer served by node node-57
ClusterFileSystem: ServerFileSystem domain root29_local is no longer served by node node-28
ClusterFileSystem: ServerFileSystem domain root12_domain is no longer served by node node-11
ClusterFileSystem: ServerFileSystem domain root5_domain is no longer served by node node-196
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-187
ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node node-228
ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-245
ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node node-11
ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-114
ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37
ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18
ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11
ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182
ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45
ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167
ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128
ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247
ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241
ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240
ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192
ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224
ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219
-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID
"ARPT: 683604.474196: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 578,"
"Partition rdd_42_39 not found, computing it"
"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] vcpu limit not specified, defaulting to unlimited"
ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/mapfiles/bgl.128mps.f64.map
"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0"
icache prefetch depth....................0
blocked
blocked
"CCFile::captureLogRun Skipping current file Dir file [2017-07-08_02,32,46.787931]-AirPortBrcm4360_Logs-004.txt, Current File [2017-07-08_02,32,46.787931]-AirPortBrcm4360_Logs-004.txt"
"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total disk: 15 GB, used: 0.00 GB"
not responding
not responding
configured out
10.251.107.98:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41587, Connection reset by peer"
"NETWORK: requery, 0, 0, 0, 0, 328, items, fQueryRetries, 0, fLastRetryTimestamp, 521177334.4"
not responding
not responding
ARPT: 739241.687186: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0
not responding
not responding
configured out
not responding
could discard act 74490 inact 9782 purgeable 34145 spec 56242 cleaned 0
in6_unlink_ifa: IPv6 address 0x77c911454f1528eb has no prefix
Unable to start NetBIOS name service:
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages
not responding
not responding
not responding
inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>
"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&- v=-&- V:[NSScrollView:0x7f9d64abe480]-(11)-|   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&- v=--& V:[NSView:0x7f9d53160e30(0)]>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&- v=-&- V:|-(0)-[NSView:0x7f9d6a9cc340]   (Names: '|':NSView:0x7f9d53160e30 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&- v=-&- V:[NSView:0x7f9d6a9cc340]-(0)-|   (Names: '|':NSView:0x7f9d53160e30 )>"" )  Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger."
2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification
26741629 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 268 seconds
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0xc800 ****
ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied
AppleActuatorDeviceUserClient::stop Entered
tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable
configured out
2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.
active
configured out
"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)"
"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is 20171224 oldDay is 20171223"
configured out
configured out
configured out
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
configured out
not responding
ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes
"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}"
configured out
not responding
"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002"
configured out
not responding
inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>
configured out
not responding
"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)"
configured out
configured out
configured out
not responding
configured out
configured out
3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
"Disabling manifest caching, because the image is not writeable."
"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)"
configured out
configured out
not responding
not responding
configured out
Internal name did not resolve to internal address!
configured out
configured out
"While synchronizing instance power states, found 1 instances in the database and 0 instances on the hypervisor."
not responding
active
tryToRecordAsBasicStepData bWrite true
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.
configured out
"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits."
configured out
running
running
blocked
not responding
not responding
running
not responding
not responding
not responding
running
running
running
not responding
running
running
configured out
configured out
running
running
not responding
running
running
not responding
configured out
configured out
configured out
configured out
configured out
not responding
not responding
not responding
running
running
configured out
configured out
configured out
configured out
running
running
configured out
running
not responding
not responding
not responding
running
running
configured out
not responding
running
not responding
running
configured out
running
running
not responding
not responding
configured out
configured out
running
running
running
configured out
running
running
configured out
configured out
configured out
running
running
running
blocked
blocked
not responding
running
running
configured out
running
running
running
running
running
configured out
configured out
not-responding
running
running
active
running
running
running
running
running
running
not responding
configured out
configured out
not responding
running
running
configured out
configured out
running
running
running
configured out
inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>
configured out
blocked
configured out
running
running
running
configured out
not responding
configured out
not responding
running
active
not responding
configured out
configured out
running
running
configured out
not responding
running
configured out
blocked
running
configured out
not responding
configured out
configured out
configured out
configured out
running
configured out
configured out
running
running
running
running
running
configured out
configured out
running
blocked
configured out
running
running
running
running
blocked
configured out
running
not responding
running
running
running
running
configured out
configured out
not responding
running
running
running
not responding
running
running
not responding
starting
configured out
configured out
configured out
configured out
running
configured out
not responding
not responding
configured out
running
running
configured out
not responding
running
configured out
running
configured out
blocked
running
running
running
running
blocked
running
running
running
configured out
closing
running
running
running
running
running
running
running
running
running
running
running
configured out
not responding
not responding
blocked
running
not responding
running
active
not responding
configured out
not responding
running
running
blocked
running
not responding
not responding
running
running
blocked
not responding
configured out
configured out
running
running
running
configured out
configured out
configured out
running
running
running
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>
configured out
running
blocked
running
not responding
configured out
running
running
running
running
2017-07-06 09:24:14.417 ksfetch[36728/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x100602220> { URL: https://tools.google.com/service/update2?cup2hreq=f5e83ec64ff3fc5533a3c206134a6517e274f9e1cb53df857e15049b6e4c9f8e&cup2key=7:1721929288 }) to folder:/tmp/KSOutOfProcessFetcher.aPWod5QMh1/download
[IOBluetoothHostController::setConfigState] calling registerService
"initUserPrivacy the userPrivacy switch is open, start push user data!"
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).
"hibernate_teardown: wired_pages 544767, free_pages 3578340, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112"
00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End
"Kernel detected 3486044 integer alignment exceptions (3486037) iar 0x00544ea8, dear 0x01ef7c60 (3486038) iar 0x00544eb8, dear 0x01ef7c80 (3486039) iar 0x00544ea8, dear 0x01ef7ca0 (3486040) iar 0x00544eb8, dear 0x01ef7cc0 (3486041) iar 0x00544ee0, dear 0x01ef7ce0 (3486042) iar 0x00544ef0, dear 0x01ef7d00 (3486043) iar 0x00544ee0, dear 0x01ef7d20 (3486044) iar 0x00544ef0, dear 0x01ef7d40"
hibernate_page_list_setall(preflight 1) start
[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key
"mapred.task.partition is deprecated. Instead, use mapreduce.task.partition"
NonStart: Checking to ensure startup processing was not required.
critical
11:07:29.673 : Purged contact hashes
ciod: LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed: Input/output error
critical
CCProfileMonitor::freeResources done
<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification}
"bitmap_size 0x7f0fc, previewSize 0x4028, writing 485676 pages @ 0x97144"
"5 ddr error(s) detected and corrected on rank 0, symbol 28 over 2946 seconds"
2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x100365950 productID=com.google.Chrome version=59.0.3071.115 xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >
-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25805 123.151.137.106:80
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
