Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 4166 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 4530 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3375 4192 3515 3479 )
Fan speeds ( 3552 3534 3375 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 4299 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3534 3391 **** 3515 3479 )
Fan speeds ( 3552 3552 3391 **** 3515 3497 )
Fan speeds ( 3552 3552 3391 **** 3515 3497 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 4272 3497 3479 )
Fan speeds ( 3534 3534 3375 4470 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 4115 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Fan speeds ( 3534 3534 3375 **** 3497 3479 )
Command has been aborted
power/control problem
Link error
Link error
Link error
Link error
Link in reset
Link error
Link error
Link error
Link error
Link error
Link in reset
Link ok
Link error on broadcast tree Interconnect-0T00:00:2:1
Link error on broadcast tree Interconnect-1T00:00:3:6
Link error on broadcast tree Interconnect-1T00:00:2:0
Link error on broadcast tree Interconnect-1T00:00:2:0
ServerFileSystem: ServerFileSystem domain root14_local is full
ServerFileSystem: ServerFileSystem domain root10_local is full
ServerFileSystem: ServerFileSystem domain root22_local is full
ServerFileSystem: ServerFileSystem domain root13_local is full
ServerFileSystem: ServerFileSystem domain root26_tmp is full
ServerFileSystem: ServerFileSystem domain root7_local is full
ServerFileSystem: ServerFileSystem domain root1_local is full
ServerFileSystem: ServerFileSystem domain root22_local is full
ServerFileSystem: ServerFileSystem domain root3_local is full
ServerFileSystem: ServerFileSystem domain root25_local is full
ServerFileSystem: ServerFileSystem domain root26_local is full
ServerFileSystem: ServerFileSystem domain root22_local is full
ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-160
ClusterFileSystem: ServerFileSystem domain root3_domain is no longer served by node node-128
ClusterFileSystem: ServerFileSystem domain root9_domain is no longer served by node node-224
ClusterFileSystem: ServerFileSystem domain root10_domain is no longer served by node node-224
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-0
ClusterFileSystem: ServerFileSystem domain root26_domain is no longer served by node node-57
ClusterFileSystem: ServerFileSystem domain root29_local is no longer served by node node-28
ClusterFileSystem: ServerFileSystem domain root12_domain is no longer served by node node-11
ClusterFileSystem: ServerFileSystem domain root5_domain is no longer served by node node-196
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-187
ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node node-228
ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-245
ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node node-11
ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-114
ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37
ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18
ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11
ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182
ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45
ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167
ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128
ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247
ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241
ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240
ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192
ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224
ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219
"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0"
ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map
Checking iCDP status for DSID 874161398 (checkWithServer=0)
The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.
"2017-07-04 09:42:57.924 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/GoogleSoftwareUpdateDaemon' with the requirement 'anchor apple generic and certificate 1[field.1.2.840.113635.100.6.2.6] exists and certificate leaf[field.1.2.840.113635.100.6.1.13] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""com.google.Keystone"")'"
ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable]
[HID] [MT] AppleActuatorHIDEventDriver::start entered
blocked
blocked
"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total memory: 64172 MB, used: 512.00 MB"
[16:57:09.235] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
not responding
not responding
configured out
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] VM Started (Lifecycle Event)
RTC: PowerByCalendarDate setting ignored
Reboot mark refs incremented to: 1
not responding
not responding
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
not responding
not responding
configured out
not responding
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] During sync_power_state the instance has a pending task (spawning). Skip.
"Total usable vcpus: 16, total allocated vcpus: 0"
InsertCallBack() onSuccess  type = 0 data=true
[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- 0x7000
not responding
not responding
not responding
inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>
"ARPT: 762543.171617: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,"
00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin
"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent"
"2017-07-07 01:47:40.090 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771"""
Location icon should now be in state 'Active'
 getTodayBasicStandardSteps= 1514044800223##3786##0
"CCFile::captureLog Received Capture notice id: 1499506366.010075, reason = AuthFail:sts:5_rsn:0"
configured out
data cache search parity error detected. attempting to correct
active
configured out
Started reading broadcast variable 40
[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.
configured out
configured out
configured out
<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.
configured out
not responding
BLOCK* ask 10.251.126.5:50010 to delete  blk_-9016567407076718172 blk_-8695715290502978219 blk_-7168328752988473716 blk_-4355192005224403537 blk_-3757501769775889193 blk_-154600013573668394 blk_167132135416677587 blk_2654596473569751784 blk_5202581916713319258
11:20:51.293 : BTLE discovered device with hash <01faa200 00000000 0000>
configured out
not responding
Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[]
configured out
not responding
inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>
configured out
not responding
hibernate_teardown_pmap_structs done: last_valid_compact_indx 315096
configured out
configured out
configured out
not responding
configured out
configured out
5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected
ciod: pollControlDescriptors: Detected the debugger died.
"Page bounds {{0, 0}, {400, 400}}"
configured out
configured out
not responding
not responding
configured out
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007"
configured out
configured out
BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010
not responding
active
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO
"DB Error: 1 ""no such table: tb_c2cMsg_2909288299"""
configured out
ARPT: 728173.580149: wl0: MDNS: IPV4 Addr: 10.142.108.38
configured out
"CCLogTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: IO80211AWDLPeerManager"
"PM response took 1988 ms (54, powerd)"
blocked
not responding
not responding
"2017-07-02 10:40:07.676 GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""com.google.Keystone"" using engine <KSUpdateEngine:0x100313e70 ticketStore=<KSPersistentTicketStore:0x100332a60 store=<KSKeyedPersistentStore:0x100315fa0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x1003176d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x1003143e0 delegate=<KSUpdateEngine:0x100313e70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x100311a10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >"
not responding
not responding
not responding
"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >"
"ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied"
"bulkSaveDetailHiHealthData() size = 20,totalTime = 34"
not responding
hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862
ARPT: 785104.988856: AirPort_Brcm43xx::syncPowerState: WWEN[enabled]
configured out
configured out
"ARPT: 784053.579480: wl0: setup_keepalive: Local port: 59927, Remote port: 443"
Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
not responding
rts: bad message header: expecting type 57 instead of type 3 (softheader=00131db8 81aa0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007
22:24:31.135 : BTLE scanner Powered On
not responding
configured out
configured out
configured out
configured out
configured out
not responding
not responding
not responding
"Opened file /var/vm/sleepimage, size 1073741824, extents 3, maxio 2000000 ssd 1"
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory
configured out
configured out
configured out
configured out
Got an XPC error: Connection invalid
Captive: CNPluginHandler en0: Authenticated
configured out
SQM: Initializing online with Windows opt-in: False
not responding
not responding
not responding
"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database."
17:13:03.545 : Starting AirDrop server for user 501 on wake
configured out
not responding
onReceive action: android.intent.action.SCREEN_OFF
not responding
[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d73f960; Sequence: 0>] to failed operations.]
configured out
checkInsertStatus stepStatSum or calorieStatSum is enough
"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310"
not responding
not responding
configured out
configured out
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:47696: Link has been severed
tcp_connection_destination_perform_socket_connect 45238 connectx to 123.125.50.30:993@0 failed: [50] Network is down
"Node card VPD check: U01 node in processor card slot J05 do not match. VPD ecid 04D37DF2DE7BFFFF0D081AF0DAD2, found 04DD80740E2FFFFF0A0C19D0CEBD"
configured out
running
running
configured out
configured out
configured out
running
running
running
blocked
blocked
not responding
running
running
configured out
running
running
running
running
running
configured out
configured out
not-responding
running
running
active
running
running
running
running
running
running
not responding
configured out
configured out
not responding
running
running
configured out
configured out
running
running
running
configured out
inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>
configured out
blocked
configured out
running
running
running
configured out
not responding
configured out
not responding
running
active
not responding
configured out
configured out
running
running
configured out
not responding
running
configured out
blocked
running
configured out
not responding
configured out
configured out
configured out
configured out
running
configured out
configured out
running
running
running
running
running
configured out
configured out
running
blocked
configured out
running
running
running
running
blocked
configured out
running
not responding
running
running
running
running
configured out
configured out
not responding
running
running
running
not responding
running
running
not responding
starting
configured out
configured out
configured out
configured out
running
configured out
not responding
not responding
configured out
running
running
configured out
not responding
running
configured out
running
configured out
blocked
running
running
running
running
blocked
running
running
running
configured out
closing
running
running
running
running
running
running
running
running
running
running
running
configured out
not responding
not responding
blocked
running
not responding
running
active
not responding
configured out
not responding
running
running
blocked
running
not responding
not responding
running
running
blocked
not responding
configured out
configured out
running
running
running
configured out
configured out
configured out
running
running
running
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>
configured out
running
blocked
running
not responding
configured out
running
running
running
running
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41587, Connection reset by peer"
"NETWORK: requery, 0, 0, 0, 0, 328, items, fQueryRetries, 0, fLastRetryTimestamp, 521177334.4"
[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Deletion of /var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del complete
ARPT: 739241.687186: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0
could discard act 74490 inact 9782 purgeable 34145 spec 56242 cleaned 0
"no application identifier provided, can't use provisioning profiles [pid=37563]"
Running instance usage audit for host cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us from 2017-05-16 05:00:00 to 2017-05-16 06:00:00. 87 instances.
in6_unlink_ifa: IPv6 address 0x77c911454f1528eb has no prefix
[12:11:47.043] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092
Unable to start NetBIOS name service:
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages
critical
