Content,EventTemplate,Variables
00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> PopulateComponentFamiliesKey - Begin,0
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: <*>,0
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951214ca0>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>>.,0
Temperature (41C) exceeds warning threshold,Temperature (<*>C) exceeds warning threshold,0
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>,0
"getAppContext() isAppValid health or wear, packageName = com.huawei.health","getAppContext() isAppValid health or wear, packageName = <*>",0
"screen status unknown,think screen on","screen status unknown,think screen on",0
"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>",0
**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0x2800 ****,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- <*> ****,0
"RTC: Maintenance 2017/7/7 17:31:21, sleep 2017/7/7 17:18:49","RTC: Maintenance <*>/<*>/<*> <*>:<*>:<*>, sleep <*>/<*>/<*> <*>:<*>:<*>",0
10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53,<*>:<*> Served block blk_<*> to /<*>,0
Wake reason: EC.SleepTimer (SleepTimer),Wake reason: EC.SleepTimer (SleepTimer),0
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,0
[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- 0x7000,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- <*>,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*>) failed, Network is down (<*>)",0
"CE sym 20, at 0x01228120, mask 0x10","CE sym <*>, at <*>, mask <*>",0
"CE sym 5, at 0x11042a80, mask 0x04","CE sym <*>, at <*>, mask <*>",0
instruction cache parity error corrected,instruction cache parity error corrected,0
instruction cache parity error corrected,instruction cache parity error corrected,0
instruction cache parity error corrected,instruction cache parity error corrected,0
instruction cache parity error corrected,instruction cache parity error corrected,0
instruction cache parity error corrected,instruction cache parity error corrected,0
instruction cache parity error corrected,instruction cache parity error corrected,0
instruction cache parity error corrected,instruction cache parity error corrected,0
instruction cache parity error corrected,instruction cache parity error corrected,0
[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] VM Stopped (Lifecycle Event),[instance: <*>] VM Stopped (Lifecycle Event),0
"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.","<*> Store coherency cookie matches last scavenge cookie, skipping scavenge.",0
ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>,0
tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,0
Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- LE is supported - Disable LE meta event,0
"Disabling manifest caching, because the image is not writeable.","Disabling manifest caching, because the image is not writeable.",0
2017-07-06 00:30:37.064 ksfetch[36439/0x7fff79824000] [lvl=2] main() Fetcher is exiting.,<*>-<*>-<*> <*>:<*>:<*>.<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher is exiting.,0
00000003@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> WcpInitialize (wcp.dll version <*>) called (stack @<*>),0
[11:48:06.869] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>,0
Error in CoreDragRemoveReceiveHandler: -1856,Error in CoreDragRemoveReceiveHandler: <*>,0
"PM response took 113 ms (24144, WeChat)","PM response took <*> ms (<*>, WeChat)",0
host connection <NSXPCConnection: 0x7fddbbb015c0> connection from pid 30298 invalidated,host connection <NSXPCConnection: <*>> connection from pid <*> invalidated,0
ARPT: 790457.609414: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Sleep,0
"2017-07-02 10:40:07.676 GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""com.google.Keystone"" using engine <KSUpdateEngine:0x100313e70 ticketStore=<KSPersistentTicketStore:0x100332a60 store=<KSKeyedPersistentStore:0x100315fa0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x1003176d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x1003143e0 delegate=<KSUpdateEngine:0x100313e70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x100311a10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >","<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""com.google.Keystone"" using engine <KSUpdateEngine:<*> ticketStore=<KSPersistentTicketStore:<*> store=<KSKeyedPersistentStore:<*> path=""<*>"" lockFile=<KSLockFile:<*> path=""<*>"" locked=NO > >> processor=<KSActionProcessor:<*> delegate=<KSUpdateEngine:<*>> isProcessing=NO actionsCompleted=<*> progress=<*>.<*> errors=<*> currentActionErrors=<*> events=<*> currentActionEvents=<*> actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:<*> path=""<*>""> errors=<*> >",0
[IOBluetoothHostController::setConfigState] calling registerService,[IOBluetoothHostController::setConfigState] calling registerService,0
INIT -- Host controller is published,INIT -- Host controller is published,0
TrustedInstaller service starts successfully.,TrustedInstaller service starts successfully.,0
ARPT: 728046.456828: wl0: setup_keepalive: Local IP: 10.142.108.38,ARPT: <*>.<*>: wl0: setup_keepalive: Local IP: <*>,0
ciod: LOGIN chdir(/p/gb2/glosli/8M_5000K/t800) failed: No such file or directory,ciod: LOGIN chdir(<*>) failed: No such file or directory,0
"ARPT: 770226.223664: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*>.<*>: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': <*>,",0
[HID] [MT] AppleActuatorHIDEventDriver::start entered,[HID] [MT] AppleActuatorHIDEventDriver::start entered,0
"CE sym 28, at 0x110067e0, mask 0x02","CE sym <*>, at <*>, mask <*>",0
"1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",0
"CE sym 14, at 0x06047860, mask 0x20","CE sym <*>, at <*>, mask <*>",0
Targeting domains:node-D2 and nodes:node-84,Targeting domains:node-D<*>and nodes:node-<*>,0
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,0
"CCFile::captureLogRun Skipping current file Dir file [2017-07-08_02,32,46.787931]-AirPortBrcm4360_Logs-004.txt, Current File [2017-07-08_02,32,46.787931]-AirPortBrcm4360_Logs-004.txt","CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0
"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] vcpu limit not specified, defaulting to unlimited","[instance: <*>] vcpu limit not specified, defaulting to unlimited",0
"ARPT: 683604.474196: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 578,","ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': <*>,",0
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok><*>,0
extension com.apple.ncplugin.WorldClock -> (null),extension com.apple.ncplugin.WorldClock -> (null),0
"CE sym 2, at 0x1b85f080, mask 0x02","CE sym <*>, at <*>, mask <*>",0
SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL],0
"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",0
"CE sym 2, at 0x1b85fe80, mask 0x02","CE sym <*>, at <*>, mask <*>",0
17:23:43.193 : Scanning mode Contacts Only,<*>:<*>:<*>.<*> : Scanning mode Contacts Only,0
Saved output of task 'attempt_201706092018_0025_m_000001_1180' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000001,Saved output of task 'attempt_<*>' to hdfs://<*>,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
data TLB error interrupt,data TLB error interrupt,0
"CE sym 10, at 0x08d10580, mask 0x08","CE sym <*>, at <*>, mask <*>",0
ciod: Message code 0 is not 51 or 4294967295,ciod: Message code <*> is not <*> or <*>,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
full wake request (reason 2) 30914 ms,full wake request (reason <*>) <*> ms,0
ARPT: 787923.793193: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*>.<*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,0
QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport,0
en0: 802.11d country code set to 'US'.,en0: <*>.<*> country code set to '<*>'.,0
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
data storage interrupt,data storage interrupt,0
instruction address: 0x00004ed8,instruction address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
data address: 0x00000002,data address: <*>,0
data address: 0x00000002,data address: <*>,0
machine check: i-fetch......................0,machine check: i-fetch......................<*>,0
machine check: i-fetch......................0,machine check: i-fetch......................<*>,0
program interrupt: illegal instruction......0,program interrupt: illegal instruction......<*>,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
instruction address: 0x00004ed8,instruction address: <*>,0
data storage interrupt,data storage interrupt,0
instruction address: 0x00004ed8,instruction address: <*>,0
data storage interrupt,data storage interrupt,0
data address: 0x00000002,data address: <*>,0
data storage interrupt,data storage interrupt,0
data address: 0x00000002,data address: <*>,0
data address: 0x00000002,data address: <*>,0
data storage interrupt,data storage interrupt,0
data address: 0x00000002,data address: <*>,0
machine check: i-fetch......................0,machine check: i-fetch......................<*>,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data storage interrupt,data storage interrupt,0
data address: 0x00000002,data address: <*>,0
instruction address: 0x00004ed8,instruction address: <*>,0
exception syndrome register: 0x00800000,exception syndrome register: <*>,0
exception syndrome register: 0x00800000,exception syndrome register: <*>,0
exception syndrome register: 0x00800000,exception syndrome register: <*>,0
exception syndrome register: 0x00800000,exception syndrome register: <*>,0
program interrupt: illegal instruction......0,program interrupt: illegal instruction......<*>,0
program interrupt: illegal instruction......0,program interrupt: illegal instruction......<*>,0
data address: 0x00000002,data address: <*>,0
exception syndrome register: 0x00800000,exception syndrome register: <*>,0
machine check: i-fetch......................0,machine check: i-fetch......................<*>,0
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,0
machine check: i-fetch......................0,machine check: i-fetch......................<*>,0
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,0
program interrupt: illegal instruction......0,program interrupt: illegal instruction......<*>,0
program interrupt: illegal instruction......0,program interrupt: illegal instruction......<*>,0
program interrupt: privileged instruction...0,program interrupt: privileged instruction...<*>,0
program interrupt: privileged instruction...0,program interrupt: privileged instruction...<*>,0
program interrupt: trap instruction.........0,program interrupt: trap instruction.........<*>,0
program interrupt: imprecise exception......0,program interrupt: imprecise exception......<*>,0
store operation.............................1,store operation.............................<*>,0
store operation.............................1,store operation.............................<*>,0
machine state register: 0x00002000,machine state register: <*>,0
data store interrupt caused by icbi.........0,data store interrupt caused by icbi.........<*>,0
"problem state (0=sup,1=usr).......0","problem state (<*>=sup,<*>=usr).......<*>",0
data store interrupt caused by icbi.........0,data store interrupt caused by icbi.........<*>,0
data store interrupt caused by icbi.........0,data store interrupt caused by icbi.........<*>,0
floating point instr. enabled.....1,floating point instr. enabled.....<*>,0
floating point instr. enabled.....1,floating point instr. enabled.....<*>,0
floating point instr. enabled.....1,floating point instr. enabled.....<*>,0
auxiliary processor.........................0,auxiliary processor.........................<*>,0
machine check enable..............0,machine check enable..............<*>,0
machine check enable..............0,machine check enable..............<*>,0
floating pt ex mode 0 enable......0,floating pt ex mode <*> enable......<*>,0
program interrupt: unimplemented operation..0,program interrupt: unimplemented operation..<*>,0
debug interrupt enable............0,debug interrupt enable............<*>,0
floating pt ex mode 1 enable......0,floating pt ex mode <*> enable......<*>,0
byte ordering exception.....................0,byte ordering exception.....................<*>,0
byte ordering exception.....................0,byte ordering exception.....................<*>,0
data address space................0,data address space................<*>,0
data address space................0,data address space................<*>,0
program interrupt: imprecise exception......0,program interrupt: imprecise exception......<*>,0
core configuration register: 0x00002000,core configuration register: <*>,0
program interrupt: imprecise exception......0,program interrupt: imprecise exception......<*>,0
program interrupt: fp cr update.............0,program interrupt: fp cr update.............<*>,0
guaranteed instruction cache block touch.0,guaranteed instruction cache block touch.<*>,0
guaranteed instruction cache block touch.0,guaranteed instruction cache block touch.<*>,0
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
guaranteed data cache block touch........1,guaranteed data cache block touch........<*>,0
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
force load/store alignment...............0,force load/store alignment...............<*>,0
icache prefetch depth....................0,icache prefetch depth....................<*>,0
machine state register: 0x00002000,machine state register: <*>,0
