LineId,Content,EventId,EventTemplate,ParameterList
75,generating core.418,070de4aa,generating <*>,['core.418']
76,generating core.310,070de4aa,generating <*>,['core.310']
77,generating core.2409,070de4aa,generating <*>,['core.2409']
78,generating core.4182,070de4aa,generating <*>,['core.4182']
79,generating core.8153,070de4aa,generating <*>,['core.8153']
80,generating core.7836,070de4aa,generating <*>,['core.7836']
81,generating core.2911,070de4aa,generating <*>,['core.2911']
82,generating core.2921,070de4aa,generating <*>,['core.2921']
83,generating core.122,070de4aa,generating <*>,['core.122']
84,generating core.1973,070de4aa,generating <*>,['core.1973']
85,ciod: LOGIN chdir(/p/gb2/glosli/8M_5000K/t800) failed: No such file or directory,4983ff07,ciod: LOGIN <*> failed: No such file or directory,['chdir(/p/gb2/glosli/8M_5000K/t800)']
86,generating core.4984,070de4aa,generating <*>,['core.4984']
87,generating core.1822,070de4aa,generating <*>,['core.1822']
88,"CE sym 28, at 0x110067e0, mask 0x02",cb2160e4,CE sym <*> at <*> mask <*>,"['28,', '0x110067e0,', '0x02']"
89,"1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1",d3e73bc3,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>","['1', '25,', '1']"
90,"CE sym 14, at 0x06047860, mask 0x20",cb2160e4,CE sym <*> at <*> mask <*>,"['14,', '0x06047860,', '0x20']"
91,generating core.3265,070de4aa,generating <*>,['core.3265']
92,generating core.2599,070de4aa,generating <*>,['core.2599']
93,generating core.1818,070de4aa,generating <*>,['core.1818']
94,generating core.1694,070de4aa,generating <*>,['core.1694']
95,generating core.3401,070de4aa,generating <*>,['core.3401']
96,generating core.25350,070de4aa,generating <*>,['core.25350']
97,generating core.1820,070de4aa,generating <*>,['core.1820']
98,"CE sym 2, at 0x1b85f080, mask 0x02",cb2160e4,CE sym <*> at <*> mask <*>,"['2,', '0x1b85f080,', '0x02']"
99,generating core.254,070de4aa,generating <*>,['core.254']
100,generating core.1887,070de4aa,generating <*>,['core.1887']
101,"CE sym 2, at 0x1b85fe80, mask 0x02",cb2160e4,CE sym <*> at <*> mask <*>,"['2,', '0x1b85fe80,', '0x02']"
102,generating core.8280,070de4aa,generating <*>,['core.8280']
103,generating core.12357,070de4aa,generating <*>,['core.12357']
104,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
105,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
106,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
107,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
108,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
109,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
110,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
111,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
112,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
113,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
114,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
115,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
116,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
117,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
118,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
119,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
120,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
121,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
122,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
123,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
124,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
125,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
126,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
127,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
128,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
129,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
130,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
131,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
132,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
133,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
134,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
135,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
136,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
137,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
138,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
139,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
140,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
141,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
142,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
143,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
144,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
145,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
146,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
147,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
148,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
149,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
150,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
151,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
152,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
153,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
154,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
155,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
156,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
157,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
158,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
159,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
160,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
161,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
162,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
163,data TLB error interrupt,38a7307d,data TLB error interrupt,[]
164,"CE sym 10, at 0x08d10580, mask 0x08",cb2160e4,CE sym <*> at <*> mask <*>,"['10,', '0x08d10580,', '0x08']"
165,ciod: Message code 0 is not 51 or 4294967295,473b1afe,ciod: Message code 0 is not 51 or 4294967295,[]
166,data storage interrupt,d2c9db9b,data storage interrupt,[]
167,data storage interrupt,d2c9db9b,data storage interrupt,[]
168,data storage interrupt,d2c9db9b,data storage interrupt,[]
169,data storage interrupt,d2c9db9b,data storage interrupt,[]
170,data storage interrupt,d2c9db9b,data storage interrupt,[]
171,data storage interrupt,d2c9db9b,data storage interrupt,[]
172,data storage interrupt,d2c9db9b,data storage interrupt,[]
173,data storage interrupt,d2c9db9b,data storage interrupt,[]
174,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
175,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
176,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
177,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
178,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
179,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
180,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
181,generating core.2522,070de4aa,generating <*>,['core.2522']
182,generating core.1711,070de4aa,generating <*>,['core.1711']
183,generating core.2332,070de4aa,generating <*>,['core.2332']
184,generating core.4505,070de4aa,generating <*>,['core.4505']
185,generating core.1521,070de4aa,generating <*>,['core.1521']
186,data storage interrupt,d2c9db9b,data storage interrupt,[]
187,data storage interrupt,d2c9db9b,data storage interrupt,[]
188,data storage interrupt,d2c9db9b,data storage interrupt,[]
189,data storage interrupt,d2c9db9b,data storage interrupt,[]
190,data storage interrupt,d2c9db9b,data storage interrupt,[]
191,data storage interrupt,d2c9db9b,data storage interrupt,[]
192,data storage interrupt,d2c9db9b,data storage interrupt,[]
193,data storage interrupt,d2c9db9b,data storage interrupt,[]
194,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
195,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
196,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
197,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
198,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
199,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
200,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
201,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
202,data storage interrupt,d2c9db9b,data storage interrupt,[]
203,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
204,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
205,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
206,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
207,machine check: i-fetch......................0,74814646,machine check: i-fetch......................0,[]
208,machine check: i-fetch......................0,74814646,machine check: i-fetch......................0,[]
209,program interrupt: illegal instruction......0,cc8ff6de,program interrupt: <*> <*>,['illegal instruction......0']
210,data storage interrupt,d2c9db9b,data storage interrupt,[]
211,data storage interrupt,d2c9db9b,data storage interrupt,[]
212,data storage interrupt,d2c9db9b,data storage interrupt,[]
213,data storage interrupt,d2c9db9b,data storage interrupt,[]
214,data storage interrupt,d2c9db9b,data storage interrupt,[]
215,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
216,data storage interrupt,d2c9db9b,data storage interrupt,[]
217,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
218,data storage interrupt,d2c9db9b,data storage interrupt,[]
219,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
220,data storage interrupt,d2c9db9b,data storage interrupt,[]
221,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
222,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
223,data storage interrupt,d2c9db9b,data storage interrupt,[]
224,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
225,machine check: i-fetch......................0,74814646,machine check: i-fetch......................0,[]
226,data storage interrupt,d2c9db9b,data storage interrupt,[]
227,data storage interrupt,d2c9db9b,data storage interrupt,[]
228,data storage interrupt,d2c9db9b,data storage interrupt,[]
229,data storage interrupt,d2c9db9b,data storage interrupt,[]
230,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
231,instruction address: 0x00004ed8,a31b789f,instruction address: <*>,['0x00004ed8']
232,exception syndrome register: 0x00800000,cce08081,exception syndrome register: <*>,['0x00800000']
233,exception syndrome register: 0x00800000,cce08081,exception syndrome register: <*>,['0x00800000']
234,exception syndrome register: 0x00800000,cce08081,exception syndrome register: <*>,['0x00800000']
235,exception syndrome register: 0x00800000,cce08081,exception syndrome register: <*>,['0x00800000']
236,program interrupt: illegal instruction......0,cc8ff6de,program interrupt: <*> <*>,['illegal instruction......0']
237,program interrupt: illegal instruction......0,cc8ff6de,program interrupt: <*> <*>,['illegal instruction......0']
238,data address: 0x00000002,ac8a6999,data address: 0x00000002,[]
239,exception syndrome register: 0x00800000,cce08081,exception syndrome register: <*>,['0x00800000']
240,machine check: i-fetch......................0,74814646,machine check: i-fetch......................0,[]
241,data store interrupt caused by dcbf.........0,9851467f,data store interrupt caused by <*>,['dcbf.........0']
242,machine check: i-fetch......................0,74814646,machine check: i-fetch......................0,[]
243,data store interrupt caused by dcbf.........0,9851467f,data store interrupt caused by <*>,['dcbf.........0']
244,program interrupt: illegal instruction......0,cc8ff6de,program interrupt: <*> <*>,['illegal instruction......0']
245,program interrupt: illegal instruction......0,cc8ff6de,program interrupt: <*> <*>,['illegal instruction......0']
246,program interrupt: privileged instruction...0,cc8ff6de,program interrupt: <*> <*>,['privileged instruction...0']
247,program interrupt: privileged instruction...0,cc8ff6de,program interrupt: <*> <*>,['privileged instruction...0']
248,program interrupt: trap instruction.........0,cc8ff6de,program interrupt: <*> <*>,['trap instruction.........0']
249,program interrupt: imprecise exception......0,cc8ff6de,program interrupt: <*> <*>,['imprecise exception......0']
250,store operation.............................1,40c9c002,store operation.............................1,[]
251,store operation.............................1,40c9c002,store operation.............................1,[]
252,machine state register: 0x00002000,4f884f50,machine state register: 0x00002000,[]
253,data store interrupt caused by icbi.........0,9851467f,data store interrupt caused by <*>,['icbi.........0']
254,"problem state (0=sup,1=usr).......0",6a308701,"problem state (0=sup,1=usr).......0",[]
255,data store interrupt caused by icbi.........0,9851467f,data store interrupt caused by <*>,['icbi.........0']
256,data store interrupt caused by icbi.........0,9851467f,data store interrupt caused by <*>,['icbi.........0']
257,floating point instr. enabled.....1,4a855bbd,floating point instr. enabled.....1,[]
258,floating point instr. enabled.....1,4a855bbd,floating point instr. enabled.....1,[]
259,floating point instr. enabled.....1,4a855bbd,floating point instr. enabled.....1,[]
260,auxiliary processor.........................0,f28dcd0f,auxiliary processor.........................0,[]
261,machine check enable..............0,511c1d0d,machine check enable..............0,[]
262,machine check enable..............0,511c1d0d,machine check enable..............0,[]
263,floating pt ex mode 0 enable......0,23b2adc8,floating pt ex mode <*> enable......0,['0']
264,program interrupt: unimplemented operation..0,cc8ff6de,program interrupt: <*> <*>,['unimplemented operation..0']
265,debug interrupt enable............0,2ec4bdb1,debug interrupt enable............0,[]
266,floating pt ex mode 1 enable......0,23b2adc8,floating pt ex mode <*> enable......0,['1']
267,byte ordering exception.....................0,3971a417,byte ordering exception.....................0,[]
268,byte ordering exception.....................0,3971a417,byte ordering exception.....................0,[]
269,data address space................0,ae9a7a4f,data address space................0,[]
270,data address space................0,ae9a7a4f,data address space................0,[]
271,program interrupt: imprecise exception......0,cc8ff6de,program interrupt: <*> <*>,['imprecise exception......0']
272,core configuration register: 0x00002000,e19f7ea0,core configuration register: 0x00002000,[]
273,program interrupt: imprecise exception......0,cc8ff6de,program interrupt: <*> <*>,['imprecise exception......0']
274,program interrupt: fp cr update.............0,39f84cff,program interrupt: fp cr update.............0,[]
275,guaranteed instruction cache block touch.0,55addd29,guaranteed <*> cache block <*>,"['instruction', 'touch.0']"
276,guaranteed instruction cache block touch.0,55addd29,guaranteed <*> cache block <*>,"['instruction', 'touch.0']"
277,program interrupt: fp cr field .............0,df88d884,program interrupt: fp cr field .............0,[]
278,program interrupt: fp cr field .............0,df88d884,program interrupt: fp cr field .............0,[]
279,program interrupt: fp cr field .............0,df88d884,program interrupt: fp cr field .............0,[]
280,guaranteed data cache block touch........1,55addd29,guaranteed <*> cache block <*>,"['data', 'touch........1']"
281,program interrupt: fp cr field .............0,df88d884,program interrupt: fp cr field .............0,[]
282,force load/store alignment...............0,9f7cd7e7,force load/store alignment...............0,[]
283,icache prefetch depth....................0,3777cdd1,icache prefetch <*>,['depth....................0']
284,machine state register: 0x00002000,4f884f50,machine state register: 0x00002000,[]
285,machine state register: 0x00002000,4f884f50,machine state register: 0x00002000,[]
286,icache prefetch threshold................0,3777cdd1,icache prefetch <*>,['threshold................0']
287,icache prefetch threshold................0,3777cdd1,icache prefetch <*>,['threshold................0']
288,machine state register: 0x00002000,4f884f50,machine state register: 0x00002000,[]
289,wait state enable.................0,198c56f7,wait state enable.................0,[]
290,critical input interrupt enable...0,1c2a9320,critical input interrupt enable...0,[]
291,"problem state (0=sup,1=usr).......0",6a308701,"problem state (0=sup,1=usr).......0",[]
292,"problem state (0=sup,1=usr).......0",6a308701,"problem state (0=sup,1=usr).......0",[]
293,floating point instr. enabled.....1,4a855bbd,floating point instr. enabled.....1,[]
294,special purpose registers:,f7c382bd,special purpose registers:,[]
295,lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,d7cb53a5,lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,[]
296,rts internal error,af999985,rts internal error,[]
297,floating pt ex mode 0 enable......0,23b2adc8,floating pt ex mode <*> enable......0,['0']
298,floating pt ex mode 0 enable......0,23b2adc8,floating pt ex mode <*> enable......0,['0']
299,debug wait enable.................0,fe410cc8,debug wait enable.................0,[]
300,floating pt ex mode 1 enable......0,23b2adc8,floating pt ex mode <*> enable......0,['1']
301,instruction address space.........0,940724cb,instruction address space.........0,[]
302,data address space................0,ae9a7a4f,data address space................0,[]
303,data address space................0,ae9a7a4f,data address space................0,[]
304,data address space................0,ae9a7a4f,data address space................0,[]
305,core configuration register: 0x00002000,e19f7ea0,core configuration register: 0x00002000,[]
306,core configuration register: 0x00002000,e19f7ea0,core configuration register: 0x00002000,[]
307,core configuration register: 0x00002000,e19f7ea0,core configuration register: 0x00002000,[]
308,core configuration register: 0x00002000,e19f7ea0,core configuration register: 0x00002000,[]
309,core configuration register: 0x00002000,e19f7ea0,core configuration register: 0x00002000,[]
310,core configuration register: 0x00002000,e19f7ea0,core configuration register: 0x00002000,[]
311,disable store gathering..................0,228fcad4,disable store gathering..................0,[]
312,disable store gathering..................0,228fcad4,disable store gathering..................0,[]
313,disable store gathering..................0,228fcad4,disable store gathering..................0,[]
314,generating core.42,070de4aa,generating <*>,['core.42']
315,total of 1 ddr error(s) detected and corrected,147cfcff,total of <*> ddr error(s) detected and corrected,['1']
316,generating core.145,070de4aa,generating <*>,['core.145']
317,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
318,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
319,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
320,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
321,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
322,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
323,generating core.1978,070de4aa,generating <*>,['core.1978']
324,generating core.2040,070de4aa,generating <*>,['core.2040']
325,generating core.15,070de4aa,generating <*>,['core.15']
326,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
327,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
328,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
329,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
330,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
331,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
332,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
333,generating core.16218,070de4aa,generating <*>,['core.16218']
334,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
335,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
336,generating core.8531,070de4aa,generating <*>,['core.8531']
337,generating core.2961,070de4aa,generating <*>,['core.2961']
338,generating core.15966,070de4aa,generating <*>,['core.15966']
339,generating core.42,070de4aa,generating <*>,['core.42']
340,generating core.93,070de4aa,generating <*>,['core.93']
341,generating core.2605,070de4aa,generating <*>,['core.2605']
342,generating core.6037,070de4aa,generating <*>,['core.6037']
343,generating core.886,070de4aa,generating <*>,['core.886']
344,generating core.3053,070de4aa,generating <*>,['core.3053']
345,generating core.2790,070de4aa,generating <*>,['core.2790']
346,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,150b1306,ciod: failed to read message prefix on control stream (CioStream socket to <*>,['172.16.96.116:51706']
347,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
348,generating core.1488,070de4aa,generating <*>,['core.1488']
349,"CE sym 2, at 0x0b85f680, mask 0x0e",cb2160e4,CE sym <*> at <*> mask <*>,"['2,', '0x0b85f680,', '0x0e']"
350,generating core.2186,070de4aa,generating <*>,['core.2186']
351,generating core.978,070de4aa,generating <*>,['core.978']
352,generating core.2808,070de4aa,generating <*>,['core.2808']
353,generating core.2486,070de4aa,generating <*>,['core.2486']
354,generating core.334,070de4aa,generating <*>,['core.334']
355,generating core.5401,070de4aa,generating <*>,['core.5401']
356,generating core.14418,070de4aa,generating <*>,['core.14418']
357,generating core.2558,070de4aa,generating <*>,['core.2558']
358,generating core.9785,070de4aa,generating <*>,['core.9785']
359,generating core.4614,070de4aa,generating <*>,['core.4614']
360,generating core.7615,070de4aa,generating <*>,['core.7615']
361,generating core.15935,070de4aa,generating <*>,['core.15935']
362,"ciod: Error loading /home/draeger/testQboxhang-nozerobytebug-nosleepyescomm: invalid or missing program image, No such file or directory",57138c88,"ciod: Error loading <*> invalid or missing program image, No such file or directory",['/home/draeger/testQboxhang-nozerobytebug-nosleepyescomm:']
363,ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,4496b375,ciod: Error creating node map from file <*> <*> <*> <*>,"['/p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map:', 'No child processes']"
364,"CE sym 0, at 0x1b858280, mask 0x40",cb2160e4,CE sym <*> at <*> mask <*>,"['0,', '0x1b858280,', '0x40']"
365,generating core.8089,070de4aa,generating <*>,['core.8089']
366,generating core.4660,070de4aa,generating <*>,['core.4660']
367,generating core.721,070de4aa,generating <*>,['core.721']
368,generating core.5287,070de4aa,generating <*>,['core.5287']
369,generating core.783,070de4aa,generating <*>,['core.783']
370,"1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 1",d3e73bc3,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>","['1', '17,', '1']"
371,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
372,"ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory",57138c88,"ciod: Error loading <*> invalid or missing program image, No such file or directory",['./runtime_malloc:']
373,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
374,199680 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['199680']
375,1969920 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['1969920']
376,2576000 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['2576000']
377,2576000 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['2576000']
378,6182400 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['6182400']
379,6182400 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['6182400']
380,6182400 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['6182400']
381,3091200 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['3091200']
382,3091200 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['3091200']
383,3091200 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['3091200']
384,"CE sym 12, at 0x1b786f60, mask 0x04",cb2160e4,CE sym <*> at <*> mask <*>,"['12,', '0x1b786f60,', '0x04']"
